blâmée	mal-être	trouble	remords	propre
blâmé	mal-être	trouble	remords	propre
blâme	malveillance	haine	mépris	propre
blâmer	malveillance	haine	mépris	propre
blanchâtre	mal-être	dépression	tristesse	figuré
blancheur	non-specifié	non-specifié	non-specifié	figuré
blanchir	non-specifié	non-specifié	non-specifié	figuré
blanc	non-specifié	non-specifié	non-specifié	figuré
blasé	malveillance	haine	dégoût	propre
blasement	malveillance	haine	dégoût	propre
blaser	malveillance	haine	dégoût	propre
blême	non-specifié	non-specifié	non-specifié	figuré
blêmir	non-specifié	non-specifié	non-specifié	figuré
blessant	mal-être	frustration	humiliation	figuré
blessé	mal-être	frustration	humiliation	figuré
blesser	mal-être	frustration	humiliation	figuré
blessure	mal-être	frustration	humiliation	figuré
bleuir	non-specifié	non-specifié	non-specifié	figuré
bleu	non-specifié	non-specifié	non-specifié	figuré
bleu	non-specifié	non-specifié	non-specifié	figuré
blocage affectif	mal-être	trouble	bouleversement	propre
blocage	mal-être	trouble	bouleversement	propre
bloquer	mal-être	trouble	bouleversement	propre
blues	mal-être	dépression	tristesse	figuré
bluffer	surprise	surprise	surprise	figuré
bluff	surprise	surprise	surprise	figuré
bombe le torse	malveillance	agressivité	orgueil	figuré
bombé le torse	malveillance	agressivité	orgueil	figuré
bomber le torse	malveillance	agressivité	orgueil	figuré
bon diable	bienveillance	gentillesse	bonté	figuré
bon dieu	non-specifié	non-specifié	non-specifié	figuré
bonheur	bien-être	bonheur	joie	propre
bonhomie	bienveillance	gentillesse	bonté	figuré
bon moment	bien-être	satisfaction	plaisir	figuré
bonne âme	bienveillance	gentillesse	bonté	figuré
bonne conscience	bien-être	soulagement	délivrance	figuré
bonne foi	bien-être	soulagement	délivrance	figuré
bonne humeur	bien-être	entrain	gaité	propre
bonne mine	bien-être	entrain	vivacité	figuré
bon pied bon oeil	bien-être	entrain	vivacité	figuré
bon sang	non-specifié	non-specifié	non-specifié	figuré
bon sens	bien-être	lucidité	bon-sens	propre
bonté	bienveillance	gentillesse	bonté	propre
bonté divine	non-specifié	non-specifié	non-specifié	figuré
booster	bien-être	entrain	vivacité	figuré
bordel de bon sang	malveillance	haine	irritation	figuré
bordel de dieu	malveillance	haine	irritation	figuré
bordel	malveillance	haine	irritation	figuré
bouche béante	surprise	surprise	surprise	figuré
bouche bée	surprise	surprise	surprise	figuré
bouche ouverte	surprise	surprise	surprise	figuré
boucher un coin	surprise	surprise	surprise	figuré
bouche toute ronde	surprise	surprise	surprise	figuré
bouche un coin	surprise	surprise	surprise	figuré
bouché un coin	surprise	surprise	surprise	figuré
bouderie	malveillance	haine	irritation	propre
bouder	malveillance	haine	irritation	propre
boudeur	malveillance	haine	irritation	propre
bouffé du lion	sang-froid	courage	audace	figuré
bouffée de chaleur	mal-être	trouble	bouleversement	propre
bouffée	non-specifié	non-specifié	non-specifié	figuré
bouffer du lion	sang-froid	courage	audace	figuré
bouffer	non-specifié	non-specifié	non-specifié	figuré
bouffi	malveillance	agressivité	colère	figuré
bouffir	malveillance	agressivité	orgueil	figuré
bouffissure	malveillance	agressivité	orgueil	figuré
bougon	malveillance	haine	irritation	propre
bougonner	malveillance	haine	irritation	propre
bougre de bougre	malveillance	agressivité	colère	figuré
bougre	malveillance	agressivité	colère	figuré
bouillant	non-specifié	non-specifié	non-specifié	figuré
bouillir	non-specifié	non-specifié	non-specifié	figuré
bouillonnant	non-specifié	non-specifié	non-specifié	figuré
bouillonnement	non-specifié	non-specifié	non-specifié	figuré
bouillonner	non-specifié	non-specifié	non-specifié	figuré
bouillon	non-specifié	non-specifié	non-specifié	figuré
bouleversant	mal-être	trouble	bouleversement	figuré
bouleversement	mal-être	trouble	bouleversement	figuré
bouleverser	mal-être	trouble	bouleversement	figuré
boulimie	bienveillance	affection	désir	figuré
boulimique	bienveillance	affection	désir	figuré
bourrèlement	mal-être	trouble	bouleversement	figuré
bourreler	mal-être	trouble	bouleversement	figuré
bourru	malveillance	agressivité	rage	figuré
bousillage	mal-être	dépression	fatigue	figuré
bousiller	mal-être	dépression	fatigue	figuré
boute en train	bien-être	entrain	gaité	propre
boute-en-train	bien-être	entrain	gaité	propre
boyauter	bien-être	bonheur	rire	figuré
branle-bas	mal-être	trouble	bouleversement	figuré
branquignol	mal-être	folie	divagation	figuré
braque	mal-être	folie	divagation	propre
bras au ciel	malveillance	haine	irritation	figuré
bras ballants	mal-être	dépression	fatigue	figuré
brasier	non-specifié	non-specifié	non-specifié	figuré
bras m'en tombent	surprise	surprise	surprise	figuré
bras pendants	surprise	surprise	surprise	figuré
bras tombants	surprise	surprise	surprise	figuré
bravement	sang-froid	courage	audace	propre
braverie	sang-froid	courage	audace	propre
braver	sang-froid	courage	audace	propre
bravo	bienveillance	affection	admiration	propre
bravoure	sang-froid	courage	audace	propre
breakdown	mal-être	dépression	fatigue	figuré
bride	mal-être	frustration	refoulement	figuré
bridé	mal-être	frustration	refoulement	figuré
brider	mal-être	frustration	refoulement	figuré
brimade	mal-être	frustration	humiliation	figuré
brimer	mal-être	frustration	humiliation	figuré
brindezingue	mal-être	folie	divagation	figuré
brisé	mal-être	dépression	fatigue	figuré
brisement de coeur	mal-être	souffrance	douleur	figuré
brisement	mal-être	dépression	fatigue	figuré
briser	mal-être	dépression	fatigue	figuré
brisure	mal-être	dépression	fatigue	figuré
broie du noir	mal-être	dépression	tristesse	figuré
brouillamini	mal-être	trouble	bouleversement	figuré
brouillé	mal-être	trouble	bouleversement	figuré
brouillement	mal-être	trouble	bouleversement	figuré
brouiller	mal-être	trouble	bouleversement	figuré
broyé du noir	mal-être	dépression	tristesse	figuré
broyer du noir	mal-être	dépression	tristesse	figuré
broyer	mal-être	dépression	fatigue	figuré
brûlant	bienveillance	affection	amour	figuré
brûler	bienveillance	affection	amour	figuré
brume	mal-être	dépression	tristesse	figuré
brumeux	mal-être	dépression	tristesse	figuré
brusquement	malveillance	agressivité	rage	propre
brusquer	malveillance	agressivité	rage	propre
brutalement	malveillance	agressivité	rage	figuré
brutaliser	malveillance	agressivité	rage	figuré
brutalité	malveillance	agressivité	rage	figuré
brutal	malveillance	agressivité	rage	figuré
burnout	mal-être	dépression	fatigue	propre
çà alors	surprise	surprise	surprise	figuré
cabotinage	malveillance	agressivité	orgueil	figuré
cabotiner	malveillance	agressivité	orgueil	figuré
cabré	malveillance	haine	ressentiment	figuré
cabrer	malveillance	haine	ressentiment	figuré
cafardeusement	mal-être	dépression	tristesse	figuré
cafardeux	mal-être	dépression	tristesse	figuré
cafard	mal-être	dépression	tristesse	figuré
cahin-caha	mal-être	dépression	fatigue	propre
cahoter	mal-être	trouble	bouleversement	figuré
cajoler	bienveillance	gentillesse	douceur	propre
cajolerie	bienveillance	gentillesse	douceur	propre
cajoleur	bienveillance	gentillesse	douceur	propre
calamité	mal-être	souffrance	drame	propre
calamiteux	mal-être	souffrance	drame	propre
câlin	bienveillance	gentillesse	douceur	propre
câlinement	bienveillance	gentillesse	douceur	propre
câliner	bienveillance	gentillesse	douceur	propre
câlinerie	bienveillance	gentillesse	douceur	propre
calmant	sang-froid	calme	tranquillité	propre
calmer	sang-froid	calme	tranquillité	propre
calme	sang-froid	calme	tranquillité	propre
calvaire	mal-être	souffrance	douleur	figuré
camarade	bienveillance	affection	amour	propre
camaradement	bienveillance	affection	amour	propre
camarader	bienveillance	affection	amour	propre
camaraderie	bienveillance	affection	amour	propre
camouflet	mal-être	frustration	humiliation	figuré
camus	mal-être	frustration	déplaisir	figuré
canulant	mal-être	frustration	déplaisir	figuré
canuler	mal-être	frustration	déplaisir	figuré
capiteux	bien-être	entrain	vivacité	propre
capout	mal-être	dépression	fatigue	figuré
caprice	bienveillance	affection	désir	propre
capricieux	bienveillance	affection	désir	propre
captation	bienveillance	affection	attirance	figuré
captivant	bienveillance	affection	attirance	figuré
captiver	bienveillance	affection	attirance	figuré
caractère	non-specifié	non-specifié	non-specifié	propre
caractériel	non-specifié	non-specifié	non-specifié	propre
caramba	surprise	surprise	surprise	figuré
carence affective	mal-être	frustration	insatisfaction	propre
carence	mal-être	frustration	insatisfaction	propre
carencer	mal-être	frustration	insatisfaction	propre
carences affectives	mal-être	frustration	insatisfaction	propre
carentiel	mal-être	frustration	insatisfaction	propre
caressant	bienveillance	gentillesse	douceur	figuré
caresse	bienveillance	gentillesse	douceur	figuré
caresser	bienveillance	gentillesse	douceur	figuré
cassant	mal-être	dépression	fatigue	figuré
casse-couilles	malveillance	haine	irritation	figuré
casse les couilles	malveillance	haine	irritation	figuré
cassé les couilles	malveillance	haine	irritation	figuré
casse les oreilles	malveillance	haine	irritation	figuré
cassé les oreilles	malveillance	haine	irritation	figuré
casse les pieds	malveillance	haine	irritation	figuré
cassé les pieds	malveillance	haine	irritation	figuré
cassé	mal-être	dépression	fatigue	figuré
cassement	mal-être	dépression	fatigue	figuré
casse-pieds	malveillance	haine	irritation	figuré
casser les couilles	malveillance	haine	irritation	figuré
casser les oreilles	malveillance	haine	irritation	figuré
casser les pieds	malveillance	haine	irritation	figuré
casser	mal-être	dépression	fatigue	figuré
cassure	mal-être	dépression	fatigue	figuré
cataclysme	mal-être	souffrance	drame	figuré
cataclysmique	mal-être	souffrance	drame	figuré
catalepsie	mal-être	dépression	torpeur	figuré
cataleptique	mal-être	dépression	torpeur	figuré
catastrophe	mal-être	souffrance	drame	figuré
catastrophé	mal-être	souffrance	drame	figuré
catastropher	mal-être	souffrance	drame	figuré
catastrophique	mal-être	souffrance	drame	figuré
catatonie	mal-être	folie	maladie-mentale	figuré
catatonique	mal-être	folie	maladie-mentale	figuré
catharsis	bien-être	satisfaction	défoulement	propre
cauchemar	anxiété	crainte	terreur	propre
cauchemarder	anxiété	crainte	terreur	propre
cauchemardesque	anxiété	crainte	terreur	propre
c'est grave	mal-être	souffrance	douleur	propre
c'est le fun	bien-être	satisfaction	plaisir	figuré
c'est le pied	bien-être	satisfaction	plaisir	figuré
c'est pitié	bienveillance	gentillesse	douceur	figuré
chagrinant	mal-être	dépression	tristesse	propre
chagriner	mal-être	dépression	tristesse	propre
chagrin	mal-être	dépression	tristesse	propre
chahuter	mal-être	trouble	bouleversement	figuré
chair de poule	non-specifié	non-specifié	non-specifié	figuré
chaleur	bien-être	entrain	vivacité	figuré
chaleureusement	bien-être	entrain	vivacité	figuré
chaleureux	bien-être	entrain	vivacité	figuré
chambardement	mal-être	trouble	bouleversement	figuré
chambarder	mal-être	trouble	bouleversement	figuré
chambard	mal-être	trouble	bouleversement	figuré
chambouler	mal-être	trouble	bouleversement	figuré
chancelant	mal-être	dépression	fatigue	figuré
chanceler	mal-être	dépression	fatigue	figuré
changement	non-specifié	non-specifié	non-specifié	figuré
changer	non-specifié	non-specifié	non-specifié	figuré
chaos	mal-être	trouble	bouleversement	figuré
chaotique	mal-être	trouble	bouleversement	figuré
chape de plomb	mal-être	dépression	fatigue	figuré
charbons ardents	anxiété	tension	inquiétude	figuré
charitable	bienveillance	affection	amour	propre
charitablement	bienveillance	affection	amour	propre
charité	bienveillance	affection	amour	propre
charmant	bienveillance	affection	attirance	propre
charme	bienveillance	affection	attirance	propre
charmer	bienveillance	affection	attirance	propre
chatouille les oreilles	malveillance	haine	irritation	figuré
chatouillé les oreilles	malveillance	haine	irritation	figuré
chatouillement	non-specifié	non-specifié	non-specifié	figuré
chatouiller les oreilles	malveillance	haine	irritation	figuré
chatouiller	non-specifié	non-specifié	non-specifié	figuré
chatterie	bienveillance	gentillesse	douceur	figuré
chaud aux fesses	anxiété	crainte	peur	figuré
chaud	bien-être	entrain	vivacité	figuré
chaudement	bien-être	entrain	vivacité	figuré
chauffer	non-specifié	non-specifié	non-specifié	figuré
chavirer	mal-être	trouble	bouleversement	figuré
chemin de croix	mal-être	souffrance	douleur	figuré
chéri	bienveillance	affection	amour	propre
chérir	bienveillance	affection	amour	propre
chialer	mal-être	souffrance	pleur	propre
chiant	malveillance	haine	irritation	figuré
chiasse	anxiété	crainte	peur	figuré
chic alors	bien-être	bonheur	joie	figuré
chier	malveillance	haine	irritation	figuré
chiotte	malveillance	haine	irritation	figuré
chloroformer	impassibilité	impassibilité	impassibilité	figuré
choc	mal-être	trouble	bouleversement	figuré
chocotte	anxiété	crainte	peur	figuré
choquant	mal-être	trouble	bouleversement	figuré
choquer	mal-être	trouble	bouleversement	figuré
chouette	bien-être	bonheur	joie	figuré
cicatrice	mal-être	frustration	humiliation	figuré
cicatriciel	mal-être	frustration	humiliation	figuré
cicatrisable	bien-être	soulagement	apaisement	figuré
cicatrisation	bien-être	soulagement	apaisement	figuré
cicatriser	bien-être	soulagement	apaisement	figuré
ciel	surprise	surprise	surprise	figuré
cilice	mal-être	souffrance	douleur	figuré
cinglant	mal-être	frustration	humiliation	figuré
cinglé	mal-être	folie	divagation	propre
cinglé	mal-être	folie	divagation	propre
cingler	mal-être	frustration	humiliation	figuré
